Distrito,Departamento,SINDROME Y/O TRASTORNO PSICOTICO,TRASTORNO DE CONSUMO DE ALCOHOL,TRASTORNO DE CONSUMO DE DROGAS,TRASTORNO DE CONSUMO DE TABACO,TRASTORNO DEPRESIVO,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,SOLO TAMIZAJES POSITIVOS,TAMIZAJES C/CONDICION ADICIONAL VIOLENCIA POLITICA,TOTAL DE TAMIZAJES,TOTAL GENERALIZADO,Ratio T PSICOTICO positivo,Ratio T ALCOHOL positivo,Ratio T DROGAS positivo,Ratio T TABACO positivo,Ratio T DEPRESIVO positivo,Ratio VIOLENCIA positivo,Ratio Tamizaje Nopositivo,Ratio Tamizaje positivo,Ratio Tamizaje positivo condicion,Cluster
TACNA,TACNA,0.0,118.0,10.0,2.0,127.0,326.0,583.0,0.0,22226.0,22809.0,0.0,0.0013869136469952163,0.00011753505483010308,2.3507010966020617e-05,0.001492695196342309,0.0038316427874613606,0.010478633977628356,0.00027486023616293224,0.0,1
TARATA,TACNA,4.0,12.0,2.0,0.0,52.0,54.0,124.0,0.0,2759.0,2883.0,4.701402193204123e-05,0.0001410420657961237,2.3507010966020617e-05,0.0,0.000611182285116536,0.0006346892960825566,0.0013007536733679762,5.8460839252493306e-05,0.0,0
TARUCACHI,TACNA,0.0,1.0,0.0,0.0,4.0,3.0,8.0,0.0,414.0,422.0,0.0,1.1753505483010308e-05,0.0,0.0,4.701402193204123e-05,3.5260516449030925e-05,0.0001951837697623567,3.7716670485479555e-06,0.0,0
TICACO,TACNA,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,491.0,496.0,0.0,0.0,0.0,0.0,2.3507010966020617e-05,3.5260516449030925e-05,0.00023148606510463076,2.357291905342472e-06,0.0,0
ACZO,ANCASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6674379725780944e-05,0.0,0.0,0
BOLOGNESI,ANCASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017443960099534293,0.0,0.0,0
COCHAPETI,ANCASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1215627148082248e-05,0.0,0.0,0
CORONGO,ANCASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.071875716027416e-06,0.0,0.0,0
CULEBRAS,ANCASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8287502864109666e-06,0.0,0.0,0
HUANCHAY,ANCASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.714583810684944e-06,0.0,0.0,0
LACABAMBA,ANCASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,6.223250630104126e-05,0.0,0.0,0
LLACLLIN,ANCASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011079271955109619,0.0,0.0,0
LLAPO,ANCASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041959795915096,0.0,0.0,0
MACATE,ANCASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2902712677232994e-05,0.0,0.0,0
MALVAS,ANCASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8858335242739777e-06,0.0,0.0,0
OLLEROS,ANCASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9503130012191914e-05,0.0,0.0,0
PAMPAROMAS,ANCASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006449550653017004,0.0,0.0,0
PAMPAS,ANCASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,9.947771840545232e-05,0.0,0.0,0
QUICHES,ANCASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013955168079627436,0.0,0.0,0
SHUPLUY,ANCASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,8.627688373553448e-05,0.0,0.0,0
SUCCHA,ANCASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,8.627688373553448e-05,0.0,0.0,0
TAUCA,ANCASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034982211875282285,0.0,0.0,0
YURACMARCA,ANCASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5830836961205576e-05,0.0,0.0,0
CHOCO,AREQUIPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3672293050986339e-05,0.0,0.0,0
POCSI,AREQUIPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421771382287686e-05,0.0,0.0,0
PUNTA DE BOMBON,AREQUIPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002696741939711788,0.0,0.0,0
YANAQUIHUA,AREQUIPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.0,771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003634944118038092,0.0,0.0,0
ACOS VINCHOS,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.0,1206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005685788075686042,0.0,0.0,0
AUCARA,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002842894037843021,0.0,0.0,0
BELEN,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8560213250054926e-05,0.0,0.0,0
CANAYRE,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1425.0,1426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006718281930226046,0.0,4.7145838106849444e-07,0
CARMEN SALCEDO,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2530628293726116e-05,0.0,0.0,0
CHALCOS,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011362146983750716,0.0,0.0,0
CHILCAYOC,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011503584498071264,0.0,0.0,0
CORCULLA,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09175051553974e-05,0.0,0.0,0
CORONEL CASTA�EDA,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018999772757060326,0.0,0.0,0
HUAC-HUAS,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012446501260208253,0.0,0.0,0
HUACA�A,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011315001145643866,0.0,0.0,0
LAMPA,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013153688831810993,0.0,0.0,0
LARAMATE,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012965105479383597,0.0,0.0,0
LUIS CARRANZA,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003875387892383024,0.0,0.0,0
MARCABAMBA,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,6.317542306317826e-05,0.0,0.0,0
OCA�A,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024893002520416505,0.0,0.0,0
PAICO,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018151147671137036,0.0,0.0,0
PARARCA,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2530628293726116e-05,0.0,0.0,0
PUYUSCA,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571.0,1571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007406611166586047,0.0,0.0,0
SACSAMARCA,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.0,913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004304415019155354,0.0,0.0,0
SAISA,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2431254296164496e-05,0.0,0.0,0
SAN CRISTOBAL,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2406.0,2406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011343288648507975,0.0,0.0,0
SAN FRANCISCO DE RAVACAYCO,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8460839252493306e-05,0.0,0.0,0
SAN JAVIER DE ALPABAMBA,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4143751432054833e-05,0.0,0.0,0
SAN JUAN,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1860421917534386e-05,0.0,0.0,0
SAN PEDRO DE LARCAY,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,7.54333409709591e-05,0.0,0.0,0
SAN PEDRO DE PALCO,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033520690893969955,0.0,0.0,0
SANCOS,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1891.0,1891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000891527798600523,0.0,0.0,0
SANTA ANA DE HUAYCAHUACHO,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,6.034667277676729e-05,0.0,0.0,0
SANTA LUCIA,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002696741939711788,0.0,0.0,0
SARA SARA,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,5.327479706073987e-05,0.0,0.0,0
UPAHUACHO,AYACUCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004007396239082203,0.0,0.0,0
LOS BA�OS DEL INCA,CAJAMARCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2803338679671374e-05,0.0,0.0,0
NAMORA,CAJAMARCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,2.687312772090418e-05,0.0,0.0,0
ACCHA,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7145838106849444e-07,0.0,0.0,0
ACOS,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,2.687312772090418e-05,0.0,0.0,0
ALTO PICHIGUA,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,8.344813344912351e-05,0.0,0.0,0
CACHIMAYO,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0372084383506877e-05,0.0,0.0,0
CCAPI,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.600417334958922e-06,0.0,0.0,0
CHAMACA,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011267855307537016,0.0,0.0,0
CHECCA,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.300208667479461e-06,0.0,0.0,0
CHINCHAYPUJIO,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010607813574041124,0.0,0.0,0
CHINCHERO,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001527525154661922,0.0,0.0,0
COLCHA,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.300208667479461e-06,0.0,0.0,0
COLQUEPATA,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,2.215854391021924e-05,0.0,0.0,0
CUSIPATA,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7915418480602788e-05,0.0,0.0,0
HUAROCONDO,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,3.488792019906859e-05,0.0,0.0,0
KOS�IPATA,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7145838106849444e-07,0.0,0.0,0
KUNTURKANKI,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4143751432054833e-06,0.0,0.0,0
LARES,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019989835357304164,0.0,0.0,0
MACHUPICCHU,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018386876861671282,0.0,0.0,0
MARAS,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013012251317490447,0.0,0.0,0
PALLPATA,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018056855994923337,0.0,0.0,0
PARURO,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8287502864109666e-06,0.0,0.0,0
PILLPINTO,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8858335242739776e-05,0.0,0.0,0
PUCYURA,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39450034369316e-05,0.0,0.0,0
QUEHUE,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016689626689824703,0.0,0.0,0
QUELLOUNO,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010843542764575372,0.0,0.0,0
QUIQUIJANA,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4615209813123326e-05,0.0,0.0,0
QUI�OTA,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,9.900626002438383e-06,0.0,0.0,0
SAN SALVADOR,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,8.250521668698652e-05,0.0,0.0,0
SANGARARA,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.714583810684944e-06,0.0,0.0,0
SAYLLA,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,3.111625315052063e-05,0.0,0.0,0
SUYCKUTAMBO,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001513381403229867,0.0,0.0,0
TARAY,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,8.014792478164405e-05,0.0,0.0,0
TUPAC AMARU,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025741627606339795,0.0,0.0,0
YUCAY,CUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8858335242739776e-05,0.0,0.0,0
AYAVI,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,2.875896124517816e-05,0.0,0.0,0
CALLANMARCA,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015463834899046616,0.0,0.0,0
CORDOVA,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010654959412147974,0.0,0.0,0
CUENCA,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,889.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041912650076989156,0.0,1.8858335242739777e-06,0
HUANCA-HUANCA,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027486023616293224,0.0,0.0,0
HUAYACUNDO ARMA,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.300208667479461e-06,0.0,0.0,0
HUAYLLAHUARA,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003234204494129872,0.0,0.0,0
HUAYLLAY GRANDE,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027391731940079524,0.0,0.0,0
LARAMARCA,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,9.099146754621943e-05,0.0,0.0,0
MARISCAL CACERES,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020744168767013754,0.0,0.0,0
NUEVO OCCORO,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004799446319277273,0.0,0.0,0
PILCHACA,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035595107770671326,0.0,0.0,0
QUISHUAR,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000292775654643535,0.0,0.0,0
QUITO-ARMA,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2530628293726116e-05,0.0,0.0,0
SAN ANTONIO DE CUSICANCHA,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,8.721980049767147e-05,0.0,0.0,0
SAN FRANCISCO DE SANGAYAICO,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,486.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022912877319928828,0.0,9.429167621369889e-07,0
SAN ISIDRO,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6202921344712454e-05,0.0,0.0,0
SANTIAGO DE QUIRAHUARA,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59047993520276e-05,0.0,0.0,0
SANTO DOMINGO DE CAPILLAS,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4515835815561708e-05,0.0,0.0,0
TAMBO,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.932979362380827e-05,0.0,0.0,0
�AHUIMPUQUIO,HUANCAVELICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031776294884016526,0.0,0.0,0
CAHUAC,HUANUCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017679689290068542,0.0,0.0,0
CHACABAMBA,HUANUCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046674379725780945,0.0,0.0,0
JIVIA,HUANUCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010654959412147974,0.0,0.0,0
QUEROPALCA,HUANUCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020649877090800055,0.0,0.0,0
QUIVILLA,HUANUCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011927897041032908,0.0,0.0,0
SAN MIGUEL DE CAURI,HUANUCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2484.0,2484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00117110261857414,0.0,0.0,0
SAN PABLO DE PILLAO,HUANUCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017208230909000047,0.0,0.0,0
SHUNQUI,HUANUCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.0,1271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005992236023380564,0.0,0.0,0
TOMAY KICHWA,HUANUCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042525545972378197,0.0,0.0,0
YANAS,HUANUCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005280333867967137,0.0,0.0,0
CHAVIN,ICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010843542764575372,0.0,0.0,0
HUANCANO,ICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,8.486250859232899e-05,0.0,0.0,0
SAN JUAN DE YANAC,ICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,4.101687915295901e-05,0.0,0.0,0
SANTA CRUZ,ICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010419230221613727,0.0,0.0,0
AHUAC,JUNIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.0,1048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004940883833597821,0.0,0.0,0
ATAURA,JUNIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,5.233188029860288e-05,0.0,0.0,0
CARHUACALLANGA,JUNIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,7.024729877920567e-05,0.0,0.0,0
CHACAPAMPA,JUNIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033190670027222007,0.0,0.0,0
